# Bench 1500000 1826.87
# Bench 2500000 1094.99
# targetLowbound : 1822 ; targetHighbound : 1832
# targetQ1 : 1825 ; targetQ3 : 1825
# startLowbound : 1093 ; startHighbound : 1097
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
time-long	abs. time	time-short
3343700	1825040825	3340775
3074025	1837521075	3071350
2779475	1860021425	2776475
0	1860021425	0
1844950	1900024275	1842000
0	1900024275	0
0	1900024275	0
2371925	1937518625	2368750
1695225	1952521850	1692300
0	1952521850	0
1596175	1977522700	1593150
2358725	2002532675	2355775
2450200	2032524000	2447250
0	2032524000	0
0	2032524000	0
0	2032524000	0
0	2032524000	0
2836175	2115024675	2833550
2043400	2142534175	2040350
1121075	2150024400	1118150
2312950	2157523725	2310050
1177175	2185025350	1174275
1390625	2197536225	1387700
2148650	2225024125	2145650
0	2225024125	0
0	2225024125	0
2967025	2267524800	2964100
2855925	2282523625	2852950
2172425	2310025025	2169350
2031200	2327528725	2028300
2729125	2342531600	2726200
2762975	2372527850	2759775
2597300	2397527025	2594275
0	2397527025	0
2671550	2412531225	2668625
1051750	2440026325	1048750
1490575	2452525100	1487650
1671250	2475025700	1668300
0	2475025700	0
2948100	2522527325	2945150
1114200	2547528300	1111275
0	2547528300	0
0	2547528300	0
1895375	2592534325	1892450
0	2592534325	0
1718200	2632527000	1715150
3219800	2657531000	3216825
2187100	2665035675	2184425
2294925	2690028400	2291950
2009650	2695028200	2007000
0	2695028200	0
3374350	2725027700	3371350
0	2725027700	0
2910600	2765028850	2907650
1955075	2792540700	1952150
3308750	2822534175	3305800
1923775	2832536700	1920875
0	2832536700	0
0	2832536700	0
0	2832536700	0
2024250	2912534400	2021300
0	2912534400	0
3134525	2952546925	3131425
3014000	2980031350	3011075
3198250	2990043025	3195325
0	2990043025	0
0	2990043025	0
3473400	3040032950	3470450
3486800	3062538800	3483850
2773925	3092533275	2770975
2303800	3110033100	2300850
3124125	3140033250	3121150
1204700	3152541300	1201800
1070275	3175034225	1067325
0	3175034225	0
0	3175034225	0
2585675	3227539400	2582750
3383750	3235034975	3381100
2912250	3252535925	2909275
2413350	3272546950	2410350
1954850	3295035850	1951900
2469825	3312535775	2466900
2919300	3335037600	2916350
1205525	3342533750	1202850
0	3342533750	0
2416000	3357536750	2413075
3342250	3370035425	3339125
2797500	3390035625	2794525
1339750	3415055250	1336750
1594800	3437540175	1591850
1576575	3447536900	1573650
0	3447536900	0
1052225	3492537375	1048050
0	3492537375	0
1750650	3532543125	1747725
0	3532543125	0
0	3532543125	0
0	3532543125	0
2676775	3595036500	2674100
2102700	3600049850	2100000
1039075	3612538750	1036125
1556000	3635055550	1552300
3373200	3662537625	3370275
2248400	3675050275	2245475
2104300	3687538650	2101375
1079050	3700043275	1076125
1063000	3707539725	1060075
2786475	3737538150	2783475
1124400	3750048425	1121500
0	3750048425	0
0	3750048425	0
3046600	3805052925	3043650
2135200	3815039025	2132550
1397400	3827543675	1394475
3462850	3850041550	3459900
1649575	3857540725	1646650
1748500	3882544475	1745375
1309475	3902542900	1306475
1507250	3920045650	1504325
1114375	3935055175	1111475
2391300	3955052000	2388350
1862425	3980040500	1858775
1151550	4007542025	1148600
0	4007542025	0
1559800	4050047650	1556825
1502650	4060040400	1499700
3177750	4087545400	3174825
3002225	4095039900	2999550
0	4095039900	0
1951925	4115041925	1949275
3111075	4127541025	3108400
3463325	4140055800	3460400
1004475	4150044375	1001550
0	4150044375	0
1607475	4195059700	1604550
2760025	4225044600	2757000
0	4225044600	0
0	4225044600	0
0	4225044600	0
1089550	4307543750	1086600
3093050	4327544675	3090150
2482650	4345046725	2479775
0	4345046725	0
1960950	4395047325	1957825
3282325	4410053625	3279400
2486950	4435045675	2484050
2682725	4445058850	2680075
1240075	4472546125	1237100
1781025	4487549525	1778075
2991975	4510045400	2989000
1727550	4525050925	1724625
1663500	4530046825	1660825
0	4530046825	0
0	4530046825	0
2142350	4582550375	2139425
0	4582550375	0
1767850	4620048325	1764900
2330800	4647546150	2327850
2663900	4677551575	2660950
3213025	4687563200	3210400
2139700	4710054775	2136775
0	4710054775	0
0	4710054775	0
1571425	4752548775	1568525
3084225	4760051600	3081350
2742275	4769079525	2739375
1479850	4780069550	1476950
2365275	4795049925	2362350
0	4795049925	0
3174300	4812548900	3171400
1013775	4822548350	1010900
0	4822548350	0
0	4822548350	0
2704775	4880051650	2701825
3411825	4890058625	3408850
2311825	4895046100	2309200
0	4895046100	0
0	4895046100	0
1097500	4945056550	1094575
1135725	4967554675	1132800
1209300	4990050650	1206375
3178650	5020052400	3175700
2217225	5030050975	2214350
2454375	5060050450	2451450
3157650	5077551200	3154700
0	5077551200	0
1132400	5125068250	1129450
1858725	5152551975	1855800
3428375	5172551450	3424925
2089275	5187557275	2086275
3261875	5217557250	3258925
2653925	5245051725	2650975
2652475	5255052725	2649800
1077250	5267565000	1074325
3428175	5297555825	3425250
2621575	5327556475	2618550
0	5327556475	0
2984425	5355054325	2981800
1814825	5367554625	1811925
1049275	5372569050	1046650
0	5372569050	0
2994525	5415056625	2991400
2213475	5430058000	2210475
1719425	5457556300	1716425
2679800	5472554175	2676850
3102950	5495069725	3100025
1051150	5505055325	1048525
0	5505055325	0
1183825	5527555450	1180875
3106175	5557560125	3103250
0	5557560125	0
0	5557560125	0
2333800	5615060025	2331125
0	5615060025	0
1533225	5660061800	1530275
2214400	5675067875	2211475
2822400	5690060875	2819475
2793475	5700059325	2790525
3103475	5725056725	3100525
1853875	5747569525	1850925
1575900	5762559050	1572950
1875150	5767565700	1872250
1242825	5790060825	1239850
1465500	5817558425	1462450
1593125	5830061000	1590250
3176575	5852571825	3173625
0	5852571825	0
1784375	5882562025	1781675
0	5882562025	0
0	5882562025	0
0	5882562025	0
0	5882562025	0
0	5882562025	0
2829525	5985061700	2826850
2977200	5992569325	2974550
0	5992569325	0
1705450	6040062425	1702500
2128125	6067565025	2125175
1059700	6092561475	1056725
1565450	6115069625	1562525
2072300	6132566350	2069375
1422650	6157564150	1419625
3472200	6177563650	3469300
1588950	6205065225	1586025
0	6205065225	0
3028575	6222562275	3025925
1651200	6240062325	1647400
3219375	6250075475	3216500
2355775	6267574300	2352825
2274575	6295062925	2271625
2238800	6302572125	2236150
1940375	6320073625	1937475
2297600	6327568300	2294700
2865825	6350066500	2862875
1537250	6370080300	1534350
0	6370080300	0
2634250	6387579750	2631325
1329600	6402570025	1326700
1902675	6415068050	1899775
2664550	6435067400	2661425
0	6435067400	0
3479875	6475075075	3477225
3188150	6495065750	3185250
0	6495065750	0
1498675	6537569050	1495350
3328825	6565068600	3325925
2017125	6572569325	2014500
2883050	6590067750	2880125
3291325	6620068425	3288425
1571625	6637573600	1568650
0	6637573600	0
0	6637573600	0
0	6637573600	0
1158725	6707572925	1155825
1316325	6735067850	1313425
0	6735067850	0
1647125	6765071075	1644225
1121150	6770070075	1118475
0	6770070075	0
2429150	6800075475	2426225
0	6800075475	0
2899700	6837570800	2896725
1847750	6860068750	1844800
2974800	6872570725	2971900
0	6872570725	0
0	6872570725	0
2010575	6917571375	2007650
3421350	6945072025	3418225
1422875	6970073375	1419925
2677825	6980078300	2674875
0	6980078300	0
3470450	7005070900	3467800
2420300	7030073100	2417375
2342825	7057575500	2339875
2655900	7077573500	2652975
2267725	7092572775	2264825
2796975	7105077000	2793975
2317225	7115072200	2314575
0	7115072200	0
2940875	7137585750	2937975
1635100	7150074925	1632200
2369200	7157578975	2366300
1110575	7167572800	1107700
1788300	7172585500	1785675
0	7172585500	0
0	7172585500	0
0	7172585500	0
3388200	7240075150	3385275
0	7240075150	0
2930200	7262582100	2927275
2791325	7287573025	2788325
0	7287573025	0
1837875	7312574500	1834950
1375800	7332574825	1372775
0	7332574825	0
2818650	7372585025	2815725
2906550	7392582850	2903525
1627450	7417576125	1624375
3456775	7432592925	3453850
1892125	7447585700	1888975
2796925	7477572925	2793975
2149750	7487578175	2146800
1249650	7505075450	1245125
0	7505075450	0
3322700	7537585850	3319750
0	7537585850	0
3371175	7575079225	3368275
0	7575079225	0
1994600	7620077375	1991600
2696900	7640077175	2693975
0	7640077175	0
2068875	7675079000	2065925
0	7675079000	0
0	7675079000	0
3083650	7715088600	3080975
3037950	7722577825	3035275
2843425	7752583225	2840375
2246475	7765076150	2243550
1967125	7790079225	1964175
2814050	7810078575	2811125
1317900	7822582325	1314950
3319050	7830078525	3316125
2495975	7847580350	2493075
2729325	7860078650	2726400
2930775	7885079950	2927800
2536975	7907583550	2534025
0	7907583550	0
0	7907583550	0
0	7907583550	0
2176100	7977582375	2173125
0	7977582375	0
3207375	8017583600	3204700
0	8017583600	0
0	8017583600	0
1421650	8057582625	1418650
1369625	8085085500	1366725
3245250	8102583550	3242375
1142650	8112580900	1139775
2194075	8122584825	2191200
2400525	8142583700	2397625
2446850	8162582350	2443950
0	8162582350	0
2293125	8195086075	2290200
1093575	8212583900	1090700
2705575	8235093325	2702675
1215875	8252591050	1213000
2824050	8262584175	2821150
0	8262584175	0
2801125	8292583625	2798200
2428650	8300086125	2425800
0	8300086125	0
2475025	8327584875	2472100
0	8327584875	0
1997200	8372589350	1994250
0	8372589350	0
0	8372589350	0
2575000	8452584325	2572075
2900575	8480094850	2897425
0	8480094850	0
3350525	8535087050	3346375
3489025	8555085425	3485575
2126600	8565098000	2123925
0	8565098000	0
3275925	8590087200	3273000
0	8590087200	0
0	8590087200	0
0	8590087200	0
2732525	8632591150	2729850
2877225	8655098175	2874300
0	8655098175	0
0	8655098175	0
1301750	8715087450	1298725
1698425	8732586650	1695500
2393825	8742606975	2390925
3313400	8772588950	3310450
2172300	8785090250	2169375
2244825	8797595225	2241900
1266025	8825088825	1263075
0	8825088825	0
3189150	8850089325	3186200
0	8850089325	0
3191475	8885091450	3188500
2326950	8900089425	2324050
1605025	8912602450	1602100
1091525	8925091375	1088625
1136600	8940088900	1133700
1740500	8967595125	1737550
1342475	8977594650	1339350
1741200	8997590800	1738250
1752350	9002601850	1749725
2824925	9025089325	2821900
1738225	9047592600	1735275
1463075	9067592375	1460175
3461200	9092592875	3458275
1947525	9107601650	1944625
1742350	9122593900	1739475
1088825	9132595325	1085425
0	9132595325	0
1768125	9180101925	1765175
2327700	9190093950	2324800
2683900	9210095075	2680975
2830325	9225093950	2827400
0	9225093950	0
0	9225093950	0
1893575	9267596950	1890650
0	9267596950	0
0	9267596950	0
3405950	9290106725	3403050
1165775	9305094000	1162875
0	9305094000	0
1856525	9320094700	1853625
3467500	9335095700	3464575
1490675	9340096300	1488025
1840700	9350093800	1837800
1474775	9360105250	1471875
2269050	9370097000	2266125
1115725	9395106100	1112275
2037525	9405095375	2034875
2558575	9422596300	2555225
1292300	9447595000	1289350
1057500	9462595125	1054600
1949100	9467609200	1946225
1208925	9477596475	1206025
0	9477596475	0
2549675	9505102075	2546725
0	9505102075	0
3020925	9550095675	3017975
3162450	9570097075	3159525
2919950	9587597050	2917000
3075525	9612597450	3072575
0	9612597450	0
1357625	9652596925	1354650
3376375	9667600625	3373275
0	9667600625	0
0	9667600625	0
1110875	9702599950	1107525
0	9702599950	0
1300975	9725097525	1298350
1301700	9742598100	1298775
1738700	9757597575	1735800
1656700	9785110400	1653750
3257850	9802599000	3254900
0	9802599000	0
3341500	9822612600	3338550
0	9822612600	0
1453450	9842609425	1450525
0	9842609425	0
3337775	9875098650	3335100
2077525	9892600800	2074550
3496150	9922601800	3493125
2099850	9927598050	2096900
2196575	9932599650	2193950
0	9932599650	0
0	9932599650	0
0	9932599650	0
1608350	10005098700	1605225
0	10005098700	0
2025200	10040102925	2020250
1625500	10045105700	1622875
0	10045105700	0
2085075	10095117525	2082125
1801950	10100106850	1797550
1249825	10105102250	1247175
3289575	10122604375	3286625
3188500	10152610750	3185600
3015050	10172609650	3012175
0	10172609650	0
1412300	10185099350	1409650
1941600	10197601150	1938700
3208350	10215102775	3205475
0	10215102775	0
0	10215102775	0
1604000	10250105800	1601350
2502650	10277606850	2499750
3138400	10285112500	3135750
3000200	10310104250	2997175
0	10310104250	0
2930550	10340114425	2927600
1910850	10365107200	1907950
2670875	10375112175	2668200
3230375	10405104025	3226975
0	10405104025	0
1926275	10447609700	1923325
3439250	10455102725	3436100
3112450	10467605875	3109800
0	10467605875	0
1460200	10485110975	1457550
0	10485110975	0
1484975	10515105600	1481850
2069825	10527610425	2066875
1768300	10535118900	1765650
1003650	10545106675	1001000
0	10545106675	0
2952675	10575105575	2950000
0	10575105575	0
2849275	10617609525	2846200
0	10617609525	0
2541325	10652611450	2538425
0	10652611450	0
3444525	10685109525	3441600
3445125	10692610050	3442475
0	10692610050	0
3322800	10710107650	3319900
0	10710107650	0
1458200	10730120425	1455300
0	10730120425	0
0	10730120425	0
2292800	10785117325	2289925
1448150	10802617575	1445225
2263025	10830112400	2260125
2632700	10837621975	2629775
2528600	10865110325	2525700
1669350	10890110925	1666425
1121350	10912610350	1118425
2473900	10922612825	2471000
2509800	10935116200	2506925
0	10935116200	0
1552350	10990111075	1549425
0	10990111075	0
0	10990111075	0
0	10990111075	0
1998225	11062616575	1995300
0	11062616575	0
0	11062616575	0
3296375	11122614500	3293475
1335825	11127611450	1332900
1233700	11135121775	1231075
3462250	11157612800	3458350
0	11157612800	0
1086925	11207614700	1083550
0	11207614700	0
3368575	11232613775	3365900
0	11232613775	0
0	11232613775	0
0	11232613775	0
0	11232613775	0
1085125	11340129850	1082175
1948925	11347613675	1946000
3138350	11360122975	3135450
0	11360122975	0
1050425	11402614925	1047475
2423325	11417627725	2420400
1737925	11425114750	1735300
2123550	11432615375	2120850
1698700	11460120425	1695750
0	11460120425	0
1027775	11482619400	1024900
2758925	11500117925	2756025
3312875	11515116925	3309975
3185275	11530124175	3182150
2919050	11557617875	2916125
1515775	11575119475	1512900
1378725	11600117375	1375800
0	11600117375	0
2810675	11642616675	2807775
2419075	11662629975	2415375
2203250	11672616600	2200375
0	11672616600	0
3062825	11685118575	3060175
0	11685118575	0
3337150	11717632775	3334250
2259050	11722617150	2256375
3035200	11745120675	3032325
0	11745120675	0
0	11745120675	0
0	11745120675	0
3037700	11812622950	3034800
2093250	11817621000	2090350
2254750	11840132325	2251850
3208675	11865118675	3205800
2650900	11895133350	2647975
2213000	11915127825	2210100
2496675	11935121450	2493800
0	11935121450	0
2569300	11977621325	2566350
0	11977621325	0
1519825	12012621700	1517150
0	12012621700	0
2625350	12057622025	2622200
0	12057622025	0
2224450	12075126025	2221775
2890225	12087621800	2887300
3349775	12110123725	3346850
0	12110123725	0
2871700	12150138075	2868725
1684300	12155125600	1681650
1266375	12167622650	1263475
1658775	12172630000	1656125
2449825	12180123475	2446950
0	12180123475	0
1569950	12217623450	1566925
2007700	12225138650	2005050
1089625	12247630550	1086675
2997625	12272625925	2994675
2886850	12300140050	2883850
3031125	12310129275	3028200
1497875	12320135925	1494975
1836250	12327626825	1833300
1707500	12355138000	1704600
2475325	12370125750	2472400
0	12370125750	0
0	12370125750	0
2313950	12412636650	2311275
2791125	12430141300	2788200
1092150	12447644700	1088650
3378300	12455125825	3375675
1438050	12460128025	1435375
2643650	12470138650	2640725
2563000	12497627825	2559550
1418725	12520125975	1415750
1156175	12525123400	1153550
3004725	12545141850	3001650
1767075	12550126675	1764400
3261000	12575125550	3257550
3215800	12605135200	3212850
2546875	12617628700	2543675
2579925	12645131675	2577000
1868250	12665127400	1865325
1505150	12682634225	1502200
3320025	12700141550	3317125
2445825	12715129800	2442900
0	12715129800	0
0	12715129800	0
0	12715129800	0
0	12715129800	0
3377300	12802628375	3374400
0	12802628375	0
1064725	12837628175	1059250
2255950	12845129375	2253325
1321000	12865129300	1317450
2231575	12892634775	2226325
0	12892634775	0
1516450	12927644475	1513500
3012375	12935130400	3009750
0	12935130400	0
1328725	12957636700	1325825
1359700	12970140025	1356250
1736800	12975132200	1734150
0	12975132200	0
0	12975132200	0
0	12975132200	0
2469375	13052636850	2466450
0	13052636850	0
2514150	13092631575	2511000
3336975	13122634175	3333525
1249250	13132633900	1246325
2040525	13152635150	2036450
1310300	13177642275	1307250
2164150	13202633525	2161225
1739450	13222633800	1736500
1920925	13250132600	1917525
3044925	13272644025	3041975
2172850	13285131925	2169950
2487825	13310149250	2484900
3162250	13327636100	3159350
1078175	13352639475	1075250
2943975	13362637725	2941075
0	13362637725	0
1306825	13390145400	1302925
1998675	13417639650	1995750
2948475	13430141875	2945525
2395050	13435135950	2392400
1555875	13440139275	1553200
1330425	13462636225	1327475
1123525	13482636775	1120600
0	13482636775	0
0	13482636775	0
1057800	13532638300	1054875
2940825	13560138700	2937875
2125250	13582645550	2120150
1036225	13592636450	1033325
0	13592636450	0
2042075	13625139675	2039075
0	13625139675	0
2701175	13660148650	2698275
2988775	13687638700	2985875
1996850	13715151600	1993950
2244200	13737641350	2241275
2032700	13755147275	2029825
3067325	13782641775	3064425
2438150	13807639975	2435175
3106100	13815147925	3103450
1965375	13832649575	1962475
1023775	13847657925	1020875
3366075	13870147650	3363175
2491575	13890145625	2488625
3378675	13907650125	3375775
1529675	13925153550	1526800
0	13925153550	0
1808675	13957642350	1805725
3189300	13987642925	3186350
1389200	13992642800	1386550
0	13992642800	0
3304925	14025140900	3302025
3358275	14055139075	3355325
1328750	14077649475	1325575
3104575	14092660275	3101700
3388425	14107641525	3385500
1046900	14120142450	1044000
2667950	14140145900	2664975
1935600	14157643450	1932675
0	14157643450	0
0	14157643450	0
2780675	14202643400	2777775
0	14202643400	0
2105500	14237643050	2102575
0	14237643050	0
2228300	14265143225	2225675
2962300	14275142200	2959650
1525275	14287652600	1522375
0	14287652600	0
2641375	14317648625	2638450
0	14317648625	0
2982750	14367644775	2979825
2832225	14375146650	2829600
1313575	14397657975	1310675
2361450	14410145825	2358575
0	14410145825	0
1812100	14447648800	1808000
1610450	14470144575	1607450
0	14470144575	0
2197225	14497648750	2194325
0	14497648750	0
2246100	14532652450	2243175
2735525	14557651750	2732625
3470875	14575144525	3467925
2298450	14597647000	2295325
0	14597647000	0
1973625	14645164425	1970675
0	14645164425	0
1659500	14677650175	1656575
3363800	14702646850	3360875
0	14702646850	0
0	14702646850	0
2040950	14745158900	2038275
1159325	14772649625	1155650
2424750	14782662525	2421775
3021525	14802661700	3018575
2614500	14812649675	2611625
3092725	14830492850	3089775
1002650	14837650150	999775
3136750	14850149275	3133825
0	14850149275	0
2897950	14892650300	2895000
2909775	14915151975	2906825
2169975	14940152100	2167050
1474350	14957653850	1471400
0	14957653850	0
2879000	14992653400	2876050
3175500	15000152325	3172575
1951175	15022655425	1948200
1380050	15047659225	1377150
2217400	15067658975	2214425
3442900	15097656850	3439875
3225325	15107659175	3222650
2238000	15120154325	2235100
0	15120154325	0
2695750	15140154525	2692825
0	15140154525	0
0	15140154525	0
3202950	15197654025	3200050
1728625	15222652050	1725700
2035775	15230156650	2032875
2802475	15240153325	2799550
2157550	15255153275	2154650
0	15255153275	0
1300000	15287665625	1297050
1503625	15297654225	1500725
3391975	15325167475	3389050
3423850	15342654275	3420900
0	15342654275	0
3003250	15385158550	3000325
0	15385158550	0
2661325	15405158950	2658400
1859625	15430157200	1856625
0	15430157200	0
3211750	15465154150	3208775
0	15465154150	0
1505600	15497657925	1502675
1499700	15522656900	1496750
0	15522656900	0
1643575	15567658075	1640600
3406600	15582661050	3403675
0	15582661050	0
3240925	15617667700	3237825
2053500	15622657725	2050850
0	15622657725	0
2893350	15647660050	2890425
2376450	15655168025	2373825
2780200	15670161725	2777300
2276850	15687660850	2273925
2018650	15702660050	2015725
1843300	15727657125	1840400
1466075	15732662400	1463475
1348750	15752659950	1345775
1621300	15765159950	1618425
0	15765159950	0
1640250	15782661350	1637275
1126875	15797660350	1123900
1600575	15825158925	1597600
2866350	15847662100	2863375
2286750	15852660050	2284125
1063525	15867661775	1060575
1687350	15872663050	1684700
1766575	15885157250	1763675
0	15885157250	0
1251950	15915172475	1249025
2298950	15937664400	2296025
0	15937664400	0
0	15937664400	0
3267900	16000163075	3264975
0	16000163075	0
1848450	16027663525	1845500
3255225	16042675175	3252300
1166700	16067661525	1163700
3313800	16087663625	3310875
3132425	16110162075	3129425
3021800	16135163925	3018625
1999800	16155166775	1996875
2967250	16162666725	2964575
1722575	16167664500	1719675
2769500	16185161375	2766575
2852125	16197666450	2849225
1744850	16207664100	1741925
2955600	16235167250	2952675
3173200	16265167225	3170250
1933450	16287674875	1929300
0	16287674875	0
0	16287674875	0
1961725	16325183075	1959075
2629000	16335162800	2626325
0	16335162800	0
1879700	16377678300	1876675
0	16377678300	0
1369050	16415182425	1366375
1926600	16425164950	1923925
0	16425164950	0
1966575	16452682350	1963675
1404050	16472682175	1401100
1883950	16480169625	1881025
3406375	16492682000	3403475
1899775	16510165325	1896825
2934450	16520164950	2931525
3267475	16545165375	3264500
2095600	16555173475	2092950
1706725	16562672000	1704100
1340300	16585165450	1337375
3177250	16602667325	3174325
2656225	16620168750	2653275
2223350	16642668300	2220225
3202750	16667685100	3199750
2704400	16682666650	2701425
0	16682666650	0
2203225	16725182825	2200300
1032925	16730170000	1030225
2247075	16750169100	2244125
0	16750169100	0
1383525	16787667900	1380550
0	16787667900	0
2988975	16832668175	2986000
0	16832668175	0
2738675	16872670150	2735725
0	16872670150	0
0	16872670150	0
2832325	16942673475	2829350
1650075	16947671275	1647150
1479225	16975175300	1476275
2804800	17000170725	2801850
0	17000170725	0
3254375	17027682750	3251375
0	17027682750	0
2538125	17057673850	2535175
1416675	17070169825	1413725
2118050	17087673600	2115125
2689375	17112672325	2686450
0	17112672325	0
2621525	17167674300	2617925
0	17167674300	0
2147225	17222674750	2144300
0	17222674750	0
0	17222674750	0
1724975	17247672375	1721350
2691650	17262674000	2688775
2547475	17282677250	2544525
2967150	17305171775	2964200
0	17305171775	0
0	17305171775	0
0	17305171775	0
1475250	17375174575	1472550
0	17375174575	0
3232000	17400193775	3229075
1545100	17422679325	1542150
3434275	17432675950	3431400
2018825	17445172875	2015925
2923375	17465174900	2920450
2472100	17487676025	2469175
1174650	17495181075	1172025
1893375	17520174675	1890450
1678525	17537679750	1675600
1009375	17550178050	1006475
1385000	17570176100	1382100
1520725	17585174250	1517800
2520725	17612691650	2517775
2087300	17632688075	2084400
1591200	17647614400	1583325
0	17647614400	0
3111800	17687682400	3108800
2952900	17697678400	2949950
0	17697678400	0
1945675	17737696025	1942725
3232650	17750180500	3229725
2033300	17767681050	2030375
1141375	17782681525	1138425
2784200	17800179325	2781225
3110125	17810195225	3107200
2581725	17825176725	2578750
0	17825176725	0
0	17825176725	0
0	17825176725	0
3329425	17907681525	3326475
2717550	17930179550	2714600
0	17930179550	0
2075200	17960194650	2072250
1891375	17975180700	1888475
2740725	18000187500	2737775
0	18000187500	0
0	18000187500	0
2783500	18027680125	2780550
1157325	18052698825	1154375
2290700	18067684625	2287775
1699775	18085181200	1696850
2724225	18115180525	2721275
0	18115180525	0
2120650	18142681800	2117700
3358225	18157684275	3355300
2797700	18170186275	2794800
2619350	18200182800	2616425
0	18200182800	0
1489625	18235182850	1486700
3040825	18242694075	3038200
2208150	18267683800	2205225
2402000	18275182600	2399350
1759300	18302687275	1756300
4931150	18311716625	4928275
2677950	18325183350	2675050
2712325	18347687575	2709325
1353400	18357686150	1350450
2805750	18385183425	2802850
3155125	18400187725	3152175
2319250	18412686725	2316300
2264600	18440184525	2261675
2174625	18450186950	2171700
0	18450186950	0
0	18450186950	0
2971825	18490186475	2968275
1803325	18500202950	1800425
1479500	18527686500	1475375
2850475	18550187425	2847600
2198100	18557690050	2195200
0	18557690050	0
2774875	18597704100	2771675
2770625	18622687300	2767625
2044025	18627690700	2041125
3312650	18652689200	3309700
0	18652689200	0
1138100	18672689550	1135500
2825925	18692689750	2823000
3098400	18712687200	3095475
1242400	18727688600	1239475
2784100	18750187700	2781150
3125825	18780196875	3122900
3194600	18810193000	3191675
3499975	18817698325	3497350
2008950	18842689675	2005450
2602050	18862710150	2599100
0	18862710150	0
1040800	18907691225	1037875
1630775	18920191175	1627800
1576825	18935197175	1573950
1755125	18942690450	1752025
2139550	18950189850	2136250
3105450	18975198125	3102500
0	18975198125	0
0	18975198125	0
1320975	19012703500	1318025
1478775	19040191175	1475825
0	19040191175	0
1924250	19067691475	1921300
2168775	19082696025	2165850
0	19082696025	0
0	19082696025	0
2271300	19147710775	2268325
2004100	19160193450	2001175
3327100	19187708900	3323950
3382050	19210198775	3379125
3301175	19230195275	3298275
3063825	19245207800	3060925
0	19245207800	0
2050100	19290193950	2047200
3303300	19297697075	3300700
3420375	19327699100	3417475
1355275	19350193900	1352375
2688500	19375194450	2685550
2028525	19400209450	2025625
1237350	19422698125	1234450
1121075	19432696875	1118175
3429550	19445195225	3426675
1385450	19465196050	1382550
2852175	19482700150	2849275
0	19482700150	0
2450150	19525195550	2447250
0	19525195550	0
2969750	19567697400	2966850
0	19567697400	0
1170925	19600195950	1168000
2972025	19615202000	2969050
3159100	19637699050	3156150
2079425	19642696825	2076825
2089300	19665196600	2086400
2276000	19670210725	2273350
1511050	19680198225	1508125
1484775	19702696825	1481625
1800100	19720199650	1797175
3414800	19750214200	3411850
1527150	19767698950	1524200
0	19767698950	0
