# Bench 1500000 1826.17
# Bench 2200000 1245.43
# targetLowbound : 1822 ; targetHighbound : 1830
# targetQ1 : 1825 ; targetQ3 : 1825
# startLowbound : 1242 ; startHighbound : 1249
# Confidence intervals do not overlap, alternatives are statistically different with selected confidence level
time-long	abs. time	time-short
2042650	1380011950	2039225
3060450	1390012150	3057425
1402775	1397516925	1399725
2911400	1417520475	2908075
3284900	1425013950	3281825
1011500	1450010450	1008150
2293925	1465015275	2290525
2694075	1472512800	2690750
1242925	1482526675	1239550
3431350	1492519975	3427975
1060925	1502514550	1057050
1753525	1517514500	1750150
3071550	1542517525	3068200
3076900	1555012800	3073575
0	1555012800	0
2632525	1582515725	2629175
3341225	1597514300	3337875
0	1597514300	0
0	1597514300	0
3039875	1645012750	3036550
0	1645012750	0
0	1645012750	0
1079475	1700034500	1076125
2404275	1712516725	2400925
0	1712516725	0
2068500	1742515775	2065150
1209100	1755013850	1205775
3444575	1762516750	3441250
1777375	1777514475	1772800
3179350	1792518900	3176025
3306025	1820017950	3302600
3073100	1832519925	3069725
2759725	1855016475	2756300
1749325	1872520925	1745450
1618050	1895022000	1613725
1073300	1912522175	1069950
3429550	1927535825	3426200
0	1927535825	0
1912375	1947533625	1909025
2139450	1962518025	2136125
1396900	1972522925	1393475
2331900	1997522850	2328475
2446350	2027519650	2442950
3232600	2047538250	3229325
2120250	2070020825	2116900
0	2070020825	0
3156450	2102519350	3153050
2646325	2110039100	2642050
2027325	2137519950	2023975
1113500	2145018600	1110475
2320975	2152531000	2317700
0	2152531000	0
1380350	2192525175	1376975
2140600	2220025300	2137225
1435950	2232520575	1432600
1953775	2245040900	1950425
2748975	2262521025	2745000
2854925	2277521775	2851600
2160750	2305020025	2157250
2024350	2322521025	2020425
2723050	2337522175	2719750
2753250	2367522150	2749900
2603275	2392534575	2599875
0	2392534575	0
2647325	2407520975	2644275
0	2407520975	0
1683150	2447524150	1679800
1662700	2470021050	1659300
1407225	2497535425	1403850
2936875	2517537525	2933500
1090700	2542531125	1087300
0	2542531125	0
1829975	2572525250	1826550
1679675	2587527425	1676350
2843700	2607531300	2840325
1705550	2627530575	1701050
0	2627530575	0
2379600	2660024500	2376325
2311800	2685041550	2308475
2010675	2690030325	2007400
1348000	2697527575	1345000
3371975	2720026525	3368675
0	2720026525	0
0	2720026525	0
1939850	2787526550	1936525
3310650	2817529625	3303025
1903200	2827524675	1898100
2164300	2842528150	2160975
2763800	2870029950	2760500
3153575	2892529675	3150250
2024850	2907525875	2021550
2986450	2922527375	2983150
3109450	2947527725	3106025
3030125	2975038225	3026725
3159500	2985030025	3156250
1204200	3012527150	1200775
2750275	3022530700	2746975
3479950	3035042775	3476650
3458450	3057538650	3455075
0	3057538650	0
2521400	3105033800	2518050
3108200	3135027875	3104125
1192575	3147534750	1189325
0	3147534750	0
2977275	3197531650	2973925
1608525	3215030400	1605200
0	3215030400	0
1082875	3227537075	1078900
0	3227537075	0
2605975	3265037550	2601600
1941375	3287535350	1938000
0	3287535350	0
3107525	3327536275	3104100
1187575	3335031225	1184525
1655400	3342543950	1652125
2176075	3350029675	2172750
3345225	3362543725	3341950
2779350	3382542750	2776025
0	3382542750	0
1589900	3430033050	1586550
0	3430033050	0
3089500	3457532525	3086150
1052100	3485042500	1048725
2179025	3497531750	2175725
1549525	3525044600	1545125
3286575	3535031600	3283275
3152400	3565047275	3148950
2410025	3580037325	2406550
0	3580037325	0
2297050	3592541800	2294000
1031250	3605033425	1027925
1544600	3627544125	1541200
3366925	3655041350	3363450
2234575	3667538925	2231325
2094850	3680039075	2091525
1066025	3692535250	1062700
0	3692535250	0
3006700	3730043225	2997400
1116650	3742548075	1113300
3003300	3757534675	2999950
2590650	3780034350	2587300
3041250	3797544825	3037825
2136325	3807537450	2133300
1392175	3820053175	1388825
3461400	3842542300	3458050
1623300	3850036575	1619950
1738475	3875039200	1735150
1298375	3895036475	1294925
1482925	3912533475	1479575
0	3912533475	0
2598400	3947538700	2595125
1853275	3972538425	1849950
1142875	4000040400	1139500
0	4000040400	0
1561375	4042553725	1558025
1501850	4052539125	1498550
3159300	4080036375	3155925
3000400	4087544925	2997400
2298425	4100037925	2295125
1949575	4107543975	1946575
3107825	4120062200	3104750
3443850	4132543175	3440550
1016550	4142555750	1013225
3370525	4170044625	3367100
1377600	4187541575	1374325
2754025	4217542850	2750575
3453000	4240039225	3449700
2803800	4267549950	2800450
0	4267549950	0
3386850	4302557750	3383500
3097900	4322556150	3094550
2445775	4340043925	2442425
1989225	4365049775	1984625
0	4365049775	0
3264425	4405052325	3261075
0	4405052325	0
2650200	4440042850	2646900
1246750	4467549225	1243400
1744175	4482536575	1740800
2998275	4505055550	2994900
1697850	4520045025	1694525
1666950	4525056600	1664000
0	4525056600	0
2977025	4550046525	2973675
2116025	4577545450	2112675
0	4577545450	0
1973825	4615042975	1970450
0	4615042975	0
2650150	4672544050	2646750
3183325	4682547125	3180075
2148525	4705059750	2145175
3368600	4715049800	3365300
0	4715049800	0
1568375	4747549325	1565125
3057575	4755046075	3054575
1216725	4762557600	1213475
2205250	4775043625	2201975
2377275	4790048075	2373950
1301800	4797547500	1298875
2957275	4807547975	2954325
1016050	4817561675	1013075
2757400	4830045375	2754125
0	4830045375	0
2718525	4875068825	2715175
3400325	4885048025	3397025
2314200	4890054400	2310900
3173850	4912551450	3170550
1477575	4927552550	1474300
1089500	4940056875	1086200
1106775	4962549075	1103475
1189575	4985049275	1186225
3163350	5015047825	3160075
2212900	5025049900	2209625
2435900	5055047650	2432625
3153250	5072550000	3149900
1091125	5097562675	1087800
3376675	5122548100	3373350
1859675	5150050925	1856350
3421450	5170052675	3418150
2077375	5185048450	2074000
3251300	5215049725	3247950
2644950	5242553175	2641600
2649325	5252552525	2646050
1048875	5265051975	1045600
3438775	5295056825	3435450
2623975	5325062275	2620650
2006875	5345064600	2003575
2750975	5352553700	2747650
1829950	5365060025	1826600
1016200	5370058800	1012925
1971125	5382566150	1967800
2763500	5412550875	2760150
2205375	5427555100	2202075
1707025	5455054175	1703675
2675875	5470052950	2672525
3083975	5492553425	3080500
0	5492553425	0
0	5492553425	0
1193300	5525052925	1190025
3105650	5555064725	3102325
3350650	5577554575	3347325
0	5577554575	0
0	5577554575	0
1777850	5630069000	1774500
1288625	5657554700	1285275
0	5657554700	0
0	5657554700	0
0	5657554700	0
3101575	5722562200	3098200
1840575	5745056100	1837250
1574000	5760054475	1570675
0	5760054475	0
1451300	5787554100	1447975
0	5787554100	0
1801225	5827556275	1797925
3138850	5850066375	3135550
1418575	5872558425	1413100
0	5872558425	0
2051725	5900061450	2048375
1106975	5920061575	1103650
2818700	5932558250	2815400
0	5932558250	0
0	5932558250	0
2828600	5982560425	2825275
0	5982560425	0
1051250	6015060350	1047875
1496825	6035058325	1493475
2132550	6062568925	2129275
1041875	6087563075	1037700
1549425	6110057950	1546075
0	6110057950	0
1432675	6152575975	1429300
3482575	6172573325	3479200
1550975	6200049075	1547600
2430275	6210073325	2426975
3011550	6217562025	3008600
1647125	6235059950	1643825
3196950	6245059850	3193675
2320825	6262561075	2317500
0	6262561075	0
2216475	6297561500	2213525
1932325	6315062275	1928600
0	6315062275	0
2837850	6345062675	2834500
1511700	6365066375	1508375
1153825	6370068500	1150550
2409025	6382561150	2405725
1331000	6397570475	1327700
1878625	6410065500	1875325
2663350	6430065150	2660075
3135725	6460064825	3132250
3249875	6470063975	3246875
0	6470063975	0
0	6470063975	0
1505500	6532571775	1501725
3308500	6560069650	3305250
2013700	6567567225	2010700
2897125	6585065650	2893825
3300800	6615064125	3297525
1555300	6632563550	1552000
1404200	6657562250	1400875
3352900	6667570950	3349925
1425350	6680068300	1421525
0	6680068300	0
1516150	6732568825	1512775
1350900	6742568550	1347625
1424100	6762566625	1420775
0	6762566625	0
3381425	6782566350	3378075
0	6782566350	0
1325000	6817574700	1321725
0	6817574700	0
0	6817574700	0
0	6817574700	0
1337525	6877569425	1334575
2625875	6895070150	2622600
1779400	6915066150	1776075
3411625	6942570625	3408325
1425800	6967574625	1422500
0	6967574625	0
0	6967574625	0
1185450	7000069100	1182100
0	7000069100	0
2562850	7052573725	2559525
2654175	7072570025	2650350
2268125	7087571350	2264875
2790550	7100071250	2787250
2308250	7110071325	2304975
3470025	7122568075	3466725
2934425	7132579925	2931175
0	7132579925	0
2583350	7152578775	2580100
1085575	7162568400	1081850
1787650	7167590450	1784700
0	7167590450	0
2259925	7202572525	2256600
2198675	7220071150	2195275
3392850	7235070250	3389600
2848775	7245073675	2845500
2915450	7257570300	2912200
2791900	7282571550	2788575
1072250	7297569350	1068950
1630600	7307580100	1627575
0	7307580100	0
0	7307580100	0
0	7307580100	0
3100450	7387574625	3095425
1613450	7412574900	1609975
3437950	7427579325	3434625
0	7427579325	0
2994925	7472576050	2991525
2148100	7482579225	2144800
1234650	7500080650	1231325
1986650	7505082625	1983625
3305975	7532576850	3302600
2573450	7552564175	2570075
3362175	7570075325	3358875
0	7570075325	0
2193250	7615078625	2189925
2681925	7635079650	2678525
2507725	7650087850	2504125
1840025	7670085125	1836675
1760225	7687585250	1756950
2743850	7700083750	2740525
3068300	7710075650	3065300
3029725	7717574600	3026725
0	7717574600	0
2247350	7760094425	2243500
1978425	7785077825	1975050
2802950	7805082325	2799575
0	7805082325	0
0	7805082325	0
2691200	7840082900	2687850
2710575	7852582200	2707250
2927750	7877581675	2924350
2528125	7900081900	2524775
3223800	7915087500	3220475
3181950	7927580650	3178700
0	7927580650	0
2160050	7970078475	2156675
0	7970078475	0
3197600	8010093375	3194550
3060125	8020079500	3056775
1544675	8040080250	1541325
1418450	8050084000	1415075
1345375	8077580750	1342025
3239975	8095082725	3236700
1144900	8105090125	1141650
2176800	8115079475	2173575
2386050	8135076075	2382725
2433550	8155078475	2430200
1900050	8165092450	1896825
2063550	8187585825	2060225
0	8187585825	0
0	8187585825	0
0	8187585825	0
3020100	8255084500	3016850
3392775	8270087050	3389500
2579600	8285086325	2576325
0	8285086325	0
2402175	8310078775	2398825
2494800	8320093800	2491525
2655575	8340092075	2652025
1963500	8365082250	1960175
3368125	8395086700	3364725
0	8395086700	0
2557125	8445083050	2553725
2898300	8472603975	2894950
3160025	8502583150	3156675
3150550	8527585900	3147150
983175	8545088550	979850
0	8545088550	0
2110850	8572598525	2107500
3275975	8580083650	3272975
2656300	8597586325	2652975
2522325	8607587375	2519275
1084325	8615091775	1081275
2695150	8622577550	2691875
2858075	8645085350	2854725
3347500	8667584700	3344150
1847000	8682586500	1843700
1086950	8705088825	1083500
0	8705088825	0
2374350	8732593725	2371050
3294600	8762583700	3291150
2163675	8775090200	2159600
2235225	8787599175	2231950
1236275	8815087600	1232950
1621000	8825099725	1617700
0	8825099725	0
1326625	8852585300	1323375
3188950	8875090000	3185600
2318850	8890087325	2315525
1584625	8902590475	1581325
1078800	8915087125	1075475
1128775	8930086975	1125475
0	8930086975	0
1534125	8967587200	1531100
1731575	8987589450	1728275
1736900	8992594750	1733875
0	8992594750	0
0	8992594750	0
1673750	9057591250	1670450
3449150	9082591525	3445750
0	9082591525	0
0	9082591525	0
0	9082591525	0
2189375	9150088950	2186000
1543075	9170089950	1539725
2332675	9180099550	2329375
2655250	9200094575	2651675
2820425	9215104575	2817150
1071925	9235098550	1068575
0	9235098550	0
0	9235098550	0
1357325	9262598700	1354300
1713925	9270102800	1710675
3362900	9280089200	3359925
1165275	9295091450	1161950
1052475	9302591125	1049200
1849275	9310095400	1845975
3458525	9325104625	3455250
1463200	9330096725	1459825
0	9330096725	0
1677400	9350090875	1674100
2280900	9360111725	2277625
1103450	9385094150	1099550
2028100	9395093800	2024850
2550550	9412591175	2547200
1293875	9437599375	1290525
1066550	9452609425	1063250
1912325	9457600200	1909350
1190050	9467587825	1186200
1439450	9482594725	1435900
2539550	9495094650	2536225
3105325	9522595275	3100975
2810375	9540092750	2807000
3158650	9560093475	3155350
0	9560093475	0
3084575	9602596675	3080650
0	9602596675	0
1574700	9642596500	1571300
3366800	9657596025	3362650
0	9657596025	0
1728775	9675095400	1725525
1109550	9692598575	1106250
2302350	9710098850	2299050
1298050	9715101975	1295100
1293025	9732594375	1289750
1733600	9747597325	1730375
1631675	9775097775	1628275
3267875	9792598900	3264550
0	9792598900	0
3302375	9812600775	3299075
1100700	9822604050	1097425
1417350	9832595650	1414075
3224550	9855115200	3221225
3334825	9865097900	3331550
2090375	9882598425	2086500
986225	9910101625	982800
2103850	9915106725	2100875
0	9915106725	0
2850550	9935103325	2845375
3059275	9950111975	3055925
0	9950111975	0
1832300	9992597200	1828950
2259250	10015101600	2255200
1819975	10027602250	1816700
1622100	10032604350	1619075
2021125	10057603250	2016450
1858975	10082603425	1855600
0	10082603425	0
1458900	10092603250	1455875
0	10092603250	0
0	10092603250	0
0	10092603250	0
2498675	10167602725	2495675
1426950	10172615875	1423925
1912250	10185101175	1908950
3206725	10202600500	3203375
0	10202600500	0
2875675	10232609350	2872325
1597150	10237605725	1594175
0	10237605725	0
3133250	10272609200	3129300
2984900	10297605650	2981000
1226300	10305099575	1223250
2931400	10327616975	2928075
1886450	10352606925	1882325
2656050	10362606450	2651425
3231675	10392602000	3228350
2029650	10410102350	2026300
1932525	10435120075	1929150
3416125	10442606175	3412825
3112175	10455114625	3108900
2134450	10462606800	2128025
1463325	10472615675	1460050
2621650	10485106450	2618350
1482950	10502605175	1479575
2058400	10515103050	2055150
1747825	10522602425	1744550
1007975	10532602500	1004725
1110050	10552604400	1106700
2752275	10562614100	2749000
1209825	10575104075	1206550
2637625	10605104200	2632425
1993875	10620107950	1990450
0	10620107950	0
2983625	10650109925	2980300
3447425	10672616200	3444050
0	10672616200	0
0	10672616200	0
3324000	10697612600	3320725
2255700	10707621750	2252650
1420325	10717608775	1417275
2691425	10735104875	2688100
2414800	10752605575	2411450
2289350	10772605075	2285950
1443525	10790109175	1440125
0	10790109175	0
2818125	10825111050	2815050
0	10825111050	0
1848575	10877608775	1845250
0	10877608775	0
2697650	10910115175	2694100
2476300	10922606250	2473000
1508950	10950111225	1505475
1534500	10977609575	1530650
1782425	10995109425	1779125
0	10995109425	0
2481175	11030113025	2477825
1785500	11050107125	1782150
1224600	11075126125	1221250
3467200	11082608725	3462800
0	11082608725	0
1557975	11115121800	1555000
1207675	11122616500	1204425
3466675	11145112900	3463325
0	11145112900	0
1285100	11195110975	1281725
2309775	11212613125	2306425
3148450	11220109200	3145450
2706125	11232611825	2702850
2463150	11260111200	2459650
1174450	11272612500	1171175
3096525	11300121900	3093050
1044125	11327611800	1040800
1959125	11335111775	1956125
0	11335111775	0
1845925	11367610825	1842600
0	11367610825	0
2625600	11407615325	2622275
1751750	11415126475	1748750
2099975	11422614600	2096700
1700875	11450112825	1697550
1182900	11455119850	1179925
1013650	11472628075	1010275
2739675	11490131500	2736375
3307375	11505116600	3304100
3174225	11520113400	3170950
2928500	11547627475	2925125
1484200	11565113125	1480875
1373675	11590114975	1370225
2522575	11615118675	2519175
2604375	11632615375	2601050
2417175	11652618100	2413825
2207750	11662618650	2204425
2099425	11667620275	2096450
3058025	11675116350	3055000
1080400	11685116175	1077125
3105075	11707623175	3101725
2282700	11712633300	2279650
3035450	11735125925	3032100
2203050	11745115975	2199750
3407700	11770108050	3404375
2221325	11792629025	2217925
2801400	11802621500	2785975
2107550	11807640125	2104550
2250550	11830130525	2247250
3190625	11855117900	3187300
2636200	11885128350	2631800
2193075	11905122625	2189625
0	11905122625	0
0	11905122625	0
2356950	11967623700	2353600
3409700	11995126225	3406250
1502725	12002616700	1499450
3131700	12017618150	3128350
0	12017618150	0
1342025	12060118200	1338700
2015375	12065133975	2012350
2864275	12077622875	2860925
3341675	12100120175	3338300
3382300	12112618225	3378975
2643475	12140126675	2639825
1676475	12145129750	1673450
1268700	12157631925	1265400
0	12157631925	0
2437600	12170123225	2434275
3022500	12195135450	3019150
1348275	12207621150	1345000
1997250	12215130100	1993325
0	12215130100	0
2981125	12262621275	2977750
2864450	12290121900	2861100
3005025	12300119925	3001725
1489800	12310134600	1485875
1810825	12317620575	1807825
0	12317620575	0
2477575	12360122125	2474225
2096650	12372623625	2093325
2418125	12395125000	2414825
2290725	12402622525	2287525
2776200	12420125450	2772900
0	12420125450	0
3383250	12445134875	3380225
0	12445134875	0
0	12445134875	0
0	12445134875	0
1401225	12510125000	1397900
0	12510125000	0
2990825	12535121925	2987300
1785750	12540139375	1782475
0	12540139375	0
3408625	12595124400	3405250
2541975	12607625175	2538725
2561850	12635124950	2558475
1856725	12655124700	1853400
1494775	12672627600	1491450
3299000	12690124325	3295700
2444525	12705127250	2441225
3115150	12727632775	3111750
2535600	12747630600	2532300
0	12747630600	0
2403000	12782632800	2399675
3359575	12792624225	3356300
2200725	12810125300	2197400
1058825	12827628350	1054925
2247400	12835129425	2244400
0	12835129425	0
2221975	12882628725	2218250
1841075	12900132775	1837800
1284275	12917638300	1281025
2994275	12925128350	2991275
3358725	12942625125	3355475
1317225	12947636075	1314250
1346700	12960133050	1343425
1729150	12965137975	1726200
2757825	12980134075	2754550
1133200	13002626775	1129275
3030600	13022629100	3027300
0	13022629100	0
0	13022629100	0
0	13022629100	0
1043350	13110133800	1040050
1235875	13120128850	1232600
2024150	13140129550	2020825
1290375	13165130525	1287075
2172300	13190142375	2168850
0	13190142375	0
2097025	13237634350	2093650
0	13237634350	0
0	13237634350	0
2454375	13297631350	2451025
3161700	13315131125	3158375
0	13315131125	0
3159075	13350135825	3156100
1941225	13367635375	1937900
1270000	13377631550	1267000
1998525	13405142400	1994075
2909750	13417631025	2906500
2405875	13422649700	2402875
1524000	13427637700	1521025
1312425	13450133600	1309075
1109950	13470131000	1106625
2721175	13485134625	2717925
1213250	13502636625	1209825
3325125	13522633325	3321725
2923425	13550139050	2920050
2123975	13572637000	2120600
0	13572637000	0
2060550	13587638500	2057550
2038250	13615136050	2034875
3263450	13627633575	3260175
0	13627633575	0
2999275	13677641650	2995900
1962025	13705136750	1958625
2249050	13727636150	2245700
2022025	13745139050	2018200
3071700	13772643525	3068375
2415375	13797634650	2412025
3102450	13805146625	3099425
1931850	13822636000	1928350
1086500	13837715500	1083175
3385125	13860156550	3381775
2485800	13880137100	2482450
3366450	13897635175	3363125
1520900	13915142000	1517575
2018350	13935136850	2015075
1808700	13947637175	1805400
3192300	13977658050	3188950
0	13977658050	0
1038000	14000148625	1034675
3284025	14015142100	3280700
3357550	14045142975	3354225
1321925	14067637225	1318650
0	14067637225	0
1107500	14095152625	1104225
1020850	14107643400	1017600
2660875	14127643350	2657600
1928500	14145138375	1925225
2681000	14152650850	2677725
3177600	14172647300	3174275
2564150	14190151225	2560850
0	14190151225	0
1899525	14225141425	1896175
1926650	14245138400	1923350
2022525	14252644350	2018875
2962725	14262639450	2959425
1516175	14275145325	1512925
1314525	14297641075	1311200
2643350	14305154800	2640350
2847600	14332646475	2844275
2979400	14355143100	2975475
2840200	14362656350	2835850
1275750	14385146875	1272450
2350350	14397643850	2346500
0	14397643850	0
1599525	14435145325	1596250
1619350	14457657500	1615925
1968350	14475146450	1965000
0	14475146450	0
0	14475146450	0
2253100	14520153400	2249825
2709275	14545144450	2705975
3466175	14562643850	3462875
0	14562643850	0
1707450	14610144825	1704100
1960475	14632650175	1957200
2333825	14652645900	2330525
1465525	14665162575	1462275
3370300	14690149750	3366950
1881625	14712643450	1878300
3006025	14725152700	3002775
1806400	14732645600	1803200
1176225	14760162800	1172900
2410400	14770149350	2407025
0	14770149350	0
2616850	14800148175	2613550
2743075	14817644325	2739125
1004650	14825153250	1001650
3119150	14837645250	3115850
2906225	14852644700	2902925
2686900	14880147775	2683475
0	14880147775	0
2346975	14927647600	2342800
1462275	14945147800	1458925
2663375	14957646300	2660100
2880475	14980155825	2877125
3150050	14987645400	3147075
0	14987645400	0
0	14987645400	0
0	14987645400	0
1143650	15082650925	1140325
3212500	15092647175	3209075
2239850	15105159500	2236575
0	15105159500	0
0	15105159500	0
0	15105159500	0
1466725	15160158575	1463425
2979775	15182651550	2976475
1725400	15207652050	1722100
2031250	15215152800	2028275
0	15215152800	0
0	15215152800	0
1185425	15250154325	1182100
0	15250154325	0
1730100	15282656325	1726825
0	15282656325	0
1138225	15325151625	1134900
0	15325151625	0
2786800	15367675000	2783500
2500100	15375153250	2497075
2457650	15387670775	2454400
1855200	15412655675	1851750
1066450	15422646900	1063150
3220775	15447663550	3217475
999625	15467662275	996350
1486350	15480156475	1483025
0	15480156475	0
2080050	15530157400	2076775
1636750	15550153925	1633425
3399100	15565153800	3395750
0	15565153800	0
3223975	15600153475	3220725
0	15600153475	0
0	15600153475	0
0	15600153475	0
0	15600153475	0
2778625	15652660250	2774875
2264950	15670164100	2261700
1995125	15685156625	1991825
1847150	15710163500	1843850
1460850	15715159650	1457875
1337900	15735154175	1334450
1619350	15747662975	1616100
2173250	15752661900	2170275
1644575	15765170625	1641300
1097400	15780158325	1094100
1602300	15807663075	1598950
2841100	15830159375	2837800
2273250	15835161450	2270300
1052275	15850155300	1048925
1675750	15855161250	1672775
1764350	15867659775	1761025
2338675	15882671625	2334375
998550	15897656375	995175
2309625	15920174850	2306300
1442425	15930165050	1439125
2896800	15957656825	2893500
3267475	15982669825	3264150
2334475	15997656750	2331225
1637000	16010161650	1633675
3238775	16025168475	3235475
1169175	16050161150	1165500
3302800	16070159700	3299450
0	16070159700	0
3224875	16117659000	3221550
1985700	16137659725	1982350
2961825	16145160750	2958800
1708525	16150165000	1705275
2762825	16167659175	2759525
2852950	16180171725	2849625
1719175	16190160450	1715850
2954500	16217668100	2951150
3142450	16247658350	3139125
1936400	16270182250	1933075
2227450	16285160725	2224150
3024400	16300160100	3021075
1931875	16307659975	1928900
2627950	16317661000	2624950
0	16317661000	0
2067400	16360160200	2064075
0	16360160200	0
1565550	16397660700	1562500
1928100	16407663150	1925100
1639400	16425161850	1636100
1944775	16435164700	1941475
0	16435164700	0
2075950	16462663200	2072625
3380550	16475162775	3377225
1903450	16492670575	1900125
2935100	16502667175	2931800
3277425	16527681900	3274125
2083025	16537662425	2080050
1699650	16545166425	1696650
1333600	16567662800	1330300
3171750	16585163375	3168450
2646175	16602662750	2642875
2218450	16625164900	2215125
3195725	16650179450	3192450
0	16650179450	0
0	16650179450	0
2363675	16707662100	2360375
1039700	16712673100	1036675
0	16712673100	0
2017200	16757665325	2013825
1378000	16770168575	1374700
2996125	16792664050	2992775
2986675	16815172000	2983350
3440050	16845167750	3435575
2516550	16855166750	2513275
1872200	16882667200	1868850
3130900	16912680700	3127450
2798800	16925168550	2795525
1655425	16930182650	1652175
1435675	16957666225	1431675
2794175	16982666050	2790825
0	16982666050	0
3215600	17010169875	3212275
0	17010169875	0
2313625	17040180325	2310300
1388625	17052670175	1385300
0	17052670175	0
2910525	17095174375	2907200
1388700	17120169925	1385400
2631025	17150177025	2627675
2356600	17177670025	2353275
1949200	17205185000	1945900
0	17205185000	0
2490525	17220171225	2487225
1511550	17230172150	1508275
0	17230172150	0
2731600	17265177075	2728300
0	17265177075	0
2595500	17317670675	2592175
2690500	17337675500	2687075
3216125	17347681125	3213125
1456400	17357671325	1453400
3274750	17372674600	3271450
2987100	17382674400	2983825
1544800	17405174400	1541450
3417275	17415174425	3413400
2017775	17427682250	2014500
2905000	17447684375	2901675
2446675	17470173475	2443350
1146350	17477670550	1143400
1903850	17502690425	1900525
1662600	17520171625	1659300
3288300	17535177275	3285025
1378650	17555174975	1375350
1516075	17570174800	1512800
2491350	17597672450	2488050
2078600	17617674625	2075300
1652125	17632673050	1648825
0	17632673050	0
2899750	17672675425	2896375
2958550	17682686675	2955225
1688925	17705181975	1685575
1928800	17722691675	1923875
3212250	17735177650	3208950
2022475	17752675200	2019175
1132550	17767680250	1129250
2766650	17785184250	2763325
0	17785184250	0
0	17785184250	0
0	17785184250	0
1001000	17852680750	997675
2680000	17862689725	2676725
3298475	17890178025	3295175
2709225	17912676150	2705925
0	17912676150	0
0	17912676150	0
1871675	17957678275	1868375
2737675	17982684175	2734225
1658300	17992679775	1655000
0	17992679775	0
2555825	18010179625	2552500
1132200	18035178475	1128825
0	18035178475	0
1914650	18067678175	1911325
0	18067678175	0
2264525	18112680300	2261150
1909825	18125178075	1905325
3353600	18140191725	3350300
0	18140191725	0
2832550	18182683025	2829150
0	18182683025	0
1279750	18217692475	1276400
2999500	18225179675	2995700
2203150	18250180775	2195025
2390925	18257678475	2386300
0	18257678475	0
1106075	18290185875	1102600
3449100	18305178850	3445800
2699275	18327681450	2695900
0	18327681450	0
2985425	18365179825	2982100
3145575	18380182375	3142300
2299925	18392681725	2296650
2254550	18420183650	2251225
2155625	18430182175	2151700
1471550	18442680625	1467150
0	18442680625	0
3175175	18470181525	3171875
1780525	18480181875	1777275
1483050	18507681625	1479775
0	18507681625	0
2387000	18537682950	2384025
1316475	18552684850	1313200
2538025	18577683775	2534725
2785625	18602693750	2782350
2019050	18607689650	2016075
3294650	18632682625	3291275
1007650	18647682975	1004350
1139050	18652691950	1136075
0	18652691950	0
3290125	18692697775	3286800
1208325	18707683375	1205025
2788725	18730196100	2783825
3098425	18760190675	3095100
3187100	18790184250	3183800
987300	18795194400	984350
2024175	18820198675	2020900
3102100	18840196475	3098800
1906425	18862688100	1903125
1030425	18885187000	1027125
1629450	18897691050	1626175
1566600	18912700500	1563325
0	18912700500	0
2130900	18927689800	2127950
3119325	18952695575	3115850
3136400	18960187550	3132975
0	18960187550	0
1303250	18990191725	1299875
1467775	19017686175	1464425
2714100	19032687475	2710825
1933600	19045201850	1930350
2145900	19060194050	2142575
2603950	19090191875	2600600
1920400	19102688300	1917100
0	19102688300	0
2228425	19137688725	2224725
3321825	19165204475	3318500
3398050	19187698025	3394725
3284475	19207696825	3281125
3041500	19222706200	3038175
2850000	19242704650	2846675
0	19242704650	0
1012275	19272696800	1009225
